ncalls	Leaf	Root	StemLitter	LeafN	LeafLitter	RhizomeLitter	cws2	rhizome_senescence_index	DVI	doy	Stem	GrossAssim	year	RootLitter	StomataWS	hour	solar	temp	newStemcol	rh	windspeed	Grain	up_solar	kSeneLeaf	netsolar	kSeneStem	TTc	dw_solar	doy_dbl	kLeaf	precip	soil_water_content	kStem	canopy_assimilation_rate	soil_sand_content	vmax	soil_saturated_conductivity	lai	soil_wilting_point	soil_field_capacity	alpha	kRhizome	soil_saturation_capacity	soil_air_entry	development_rate_per_hour	kGrain	soil_silt_content	newLeafcol	cws1	day_length	kSeneRhizome	Rhizome	kRoot	canopy_transpiration_rate	soil_clay_content	LeafWS	soil_b_coefficient	kSeneRoot	newRhizomecol	soil_evaporation_rate	newRootcol	soil_bulk_density	Sp
69419.0	0.0646579543938755	0.4959509701416468	2.4862823787009295e-09	2.0	2.7485801889662415e-17	0.0	0.32	0.0	0.4892769749317032	171.0	0.32586370296209655	0.0	2002.0	0.0	0.9935882309760347	20.000000000000227	0.0	27.385	0.0	0.6013	2.77	1.0018465705510386e-05	0.0	9.287368306351386e-18	0.005	9.678461199176746e-11	237.21124162791588	0.0	171.83333333333334	0.10365674983418303	0.0	0.31923058771712415	0.4441918129966075	-0.00043635979964807745	0.32	99.0	6.4e-05	0.22630284037856427	0.2	0.32	0.0	0.0	0.52	-2.6	0.000782683326598292	1.2727038996193565e-07	0.34	-0.00043635979964807745	0.3169166648951053	14.6196844331504	0.0	1e-07	0.45215130989881963	0.009359175238747698	0.34	0.9963955487449744	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.0643412270035357	0.4957862081563756	2.517925825817754e-09	2.0	2.8092488297899223e-17	0.0	0.31999999999999995	0.0	0.49005944203787805	171.0	0.3257047354891999	0.0	2002.0	0.0	0.9935659787106825	21.0	0.0	26.615	0.0	0.63555	2.255	1.001842544131885e-05	0.0	9.469425491310924e-18	0.0	9.757008100384587e-11	237.95559639835847	0.0	171.875	0.1039391781643984	0.0	0.3192279174452819	0.44426042480529887	-0.0004137603996555286	0.32	99.0	6.4e-05	0.22519429451237494	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007825736090030644	1.2921276674051078e-07	0.34	-0.0004137603996555286	0.31691140708586274	14.620590788552999	0.0	1e-07	0.451800267817536	0.00779542111364638	0.34	0.9963830469288137	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06392847982642644	0.49578620815637553	2.5498337047326183e-09	2.0	2.8705574557365947e-17	0.0	0.31999999999999995	0.0	0.49084206638295846	171.0	0.32570473545729195	0.0	2002.0	0.0	0.9935650411746964	21.999999999999773	0.0	26.125	0.0	0.6517	2.355	1.001842544131885e-05	0.0	9.65508914794662e-18	0.0	9.836208436602583e-11	238.64717517000378	0.0	171.91666666666666	0.10422232325298232	0.0	0.3192278049409636	0.44432859312225437	-0.000399696182853522	0.32	99.0	6.4e-05	0.22374967939249252	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007825547273767318	1.3118504886220803e-07	0.34	-0.000399696182853522	0.3169111279549107	14.6207467618156	0.0	1e-07	0.4514489524397145	0.007157556536499811	0.34	0.996382520201453	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06354618530903401	0.4957862081563756	2.582000534471468e-09	2.0	2.932698848875272e-17	0.0	0.31999999999999995	0.0	0.49162464946321	171.0	0.3257047354251251	2.664719709165892e-07	2002.0	0.0	0.9935644975381535	23.000000000000227	0.023	24.525	0.0	0.7216	1.76	1.001842544131885e-05	0.0	9.844382967352174e-18	0.0	9.916047436966774e-11	239.2898403652723	0.0	171.95833333333334	0.1045061144339126	0.0	0.3192277397045784	0.44439629950445075	-0.0003597752159556093	0.32	99.0	6.4e-05	0.22241164858161905	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007825352095828745	1.3318718868838967e-07	0.34	-0.0003597752159556093	0.3169109187875518	14.6209079889205	0.0	1e-07	0.45109745287444797	0.004789868323175233	0.34	0.996382214775095	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06320766305102253	0.4957862081563756	2.614428350551419e-09	2.0	2.995731536639598e-17	0.0	0.32	0.0	0.49240704761952253	172.0	0.3257047353926973	1.5872282101135836e-06	2002.0	0.0	0.9935639416374218	0.0	0.138	23.89	0.0	0.747	2.295	1.0018425441318849e-05	0.0	1.0037341954675763e-17	0.0	9.996515382249043e-11	239.8612818430805	0.0	172.0	0.10479050032711258	0.0	0.31922767299649063	0.4444635306706399	-0.0003442758972722552	0.32	99.0	6.4e-05	0.22122682067857885	0.2	0.32	0.0	0.0	0.52	-2.6	0.000782514368501255	1.3521925825873802e-07	0.34	-0.0003442758972722552	0.3169106760349373	14.6210801456405	0.0	9.999999999999998e-08	0.4507458337829893	0.004227998338836324	0.34	0.9963819024584925	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06287420494530302	0.49578620815637564	2.6471194158244053e-09	2.0	3.0596238950140575e-17	0.0	0.32	0.0	0.4931895501750954	172.0	0.3257047353600062	7.873247049763034e-07	2002.0	0.0	0.9935636605215228	0.9999999999997726	0.069	23.175	0.0	0.77245	1.995	1.001842544131885e-05	0.0	1.0234109623950325e-17	0.0	1.007764718671421e-10	240.41854719282696	0.0	172.04166666666666	0.10507558699447414	0.0	0.31922763926258274	0.44453031050184993	-0.0003281228124404767	0.32	99.0	6.4e-05	0.22005971730856055	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007824936818751799	1.3728246369208863e-07	0.34	-0.0003281228124404767	0.31691055154664094	14.6212510250295	0.0	1e-07	0.4503939652212123	0.003517874965972379	0.34	0.9963817445217409	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06255819776092808	0.49578620815637564	2.680075803251818e-09	2.0	3.124432411824059e-17	0.0	0.31999999999999995	0.0	0.4939720307178767	172.0	0.3257047353270498	3.902303455220458e-06	2002.0	0.0	0.9935634300442553	2.0000000000002274	0.345	22.48	0.0	0.8035	1.745	1.001842544131885e-05	0.0	1.0434728941905672e-17	0.0	1.0159435147381543e-10	240.94708759541146	0.0	172.08333333333334	0.10536132948502108	0.0	0.31922761160531066	0.44459662708573344	-0.00030944748172049533	0.32	99.0	6.4e-05	0.21895369216324828	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007824744520601919	1.393769428179549e-07	0.34	-0.00030944748172049533	0.31691044386119954	14.6214098693025	0.0	1e-07	0.45004190405230265	0.002800224542630339	0.34	0.9963816150348308	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06223247643099187	0.49578531246903385	2.7132992968703794e-09	2.0	3.190183297365145e-17	0.0	0.32	0.0	0.49475448646250125	172.0	0.32570386288609526	4.651884084660804e-06	2002.0	0.0	0.9935628555604481	3.0	0.414	22.15	0.0	0.8169	2.215	1.0018425221892961e-05	0.0	1.0639274455930844e-17	0.03	1.0241884257434197e-10	241.4654546560579	0.0	172.125	0.1056477277203613	0.0	0.3192275426672538	0.44466247917600177	-0.0003013786638748784	0.32	99.0	6.4e-05	0.21781366750847153	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007824574562898061	1.4150315861526148e-07	0.34	-0.0003013786638748784	0.3169101700162452	14.6215502586249	0.0	1e-07	0.4496896516004783	0.002587625420842629	0.34	0.9963812922779346	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.062134106937035645	0.4957514272009649	2.746784176214824e-09	2.0	3.2569976824290045e-17	0.0	0.32	0.0	0.49553693669190435	172.0	0.32567037126513865	0.00015564940241219195	2002.0	0.0	0.9935641903364205	3.9999999999997726	14.352	21.12	0.0	0.8572	2.1	1.0018413961340326e-05	1.03	1.0847828064357502e-17	5.685	1.0325001896695343e-10	241.925056919694	4.16	172.16666666666666	0.10593478971686972	0.0	0.3192277028403705	0.4447278673706402	-0.00013084127120267512	0.32	99.0	6.4e-05	0.21746937427962476	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007823151881568544	1.436616419625901e-07	0.34	-0.00013084127120267512	0.31691081021065	14.622725390618902	0.0	1e-07	0.44933719925084825	0.0018364979667396337	0.34	0.9963820421827629	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06215407184984596	0.49590547637070015	2.780560554291978e-09	2.0	3.3249920867527945e-17	0.0	0.32	0.0	0.49631887050561113	172.0	0.3258224079443774	0.0005857304429929121	2002.0	0.0	0.9935584860467235	5.000000000000227	150.167	20.92	0.00013446017806213175	0.8618	1.295	1.0018463801057508e-05	15.975	1.1060328081757425e-17	54.755	1.0408738547759325e-10	242.39320300958576	66.17	172.20833333333334	0.10622232836598527	0.0	0.31922701832560685	0.4447927483874241	0.0003033762931780593	0.32	99.0	6.4e-05	0.21753925147446088	0.2	0.32	0.0	0.0	0.52	-2.6	0.000781481986853886	1.4585143812538412e-07	0.34	3.222533623241523e-05	0.3169080722102978	14.629606242783401	0.0	1e-07	0.44898477739515247	0.005928346458503736	0.34	0.9963788373958048	5.2	0.0	0.0	0.0	0.00013619681941857278	1.35	3.5
69419.0	0.06226222675633948	0.4964841698418442	2.8146401124795926e-09	2.0	3.3944112170587675e-17	0.0	0.32	0.0	0.4971004247007256	172.0	0.32639387127534136	0.0023923677862068287	2002.0	0.0	0.9935378005263575	6.0	488.727	23.08	0.0009193827678344547	0.80045	1.485	1.0018653445662242e-05	58.175	1.1276884589478463e-17	184.005	1.049311316179953e-10	242.9046467974557	234.945	172.25	0.10651039381878977	0.0	0.3192245360631629	0.44485713332521637	0.002075255679342968	0.32	99.0	6.4e-05	0.2179177936471882	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816706647749187	1.4807336747899082e-07	0.34	0.00022103629968149962	0.3168990940339782	14.6280482831577	0.0	1e-07	0.4486323247826265	0.02172512346359192	0.34	0.996367215874984	5.2	0.0	0.0	0.0	0.0009309115197305767	1.35	3.5
69419.0	0.06259846860345515	0.49789780056845356	2.8490944820541333e-09	2.0	3.4654839218743526e-17	0.0	0.32	0.0	0.4978821061486864	172.0	0.32779007821442935	0.004572212371673747	2002.0	0.0	0.9935039564745347	6.999999999999773	914.7330000000001	26.09	0.0018615336874714	0.6709999999999999	2.87	1.0019123822078037e-05	101.59	1.1497717481163396e-17	346.6	1.0578185632843719e-10	243.5122106252723	446.97	172.29166666666666	0.10679917356532263	0.0	0.31922047477694415	0.4449210631163554	0.004205343079487564	0.32	99.0	6.4e-05	0.21909464011209304	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816746601489402	1.5032935573351533e-07	0.34	0.0004491271654479208	0.31687872532156275	14.628015291084001	0.0	1e-07	0.4482796129889663	0.0784401995814128	0.34	0.9963482017370567	5.2	0.0	0.0	0.0	0.0018848820417843107	1.35	3.5
69419.0	0.06315217585970923	0.5002160882140441	2.8840257059513655e-09	2.0	3.538468288890304e-17	0.0	0.32	0.0	0.49866377339906454	172.0	0.33007965596110084	0.0059491404469379115	2002.0	0.0	0.993408636649951	8.000000000000227	1292.7839999999999	28.105	0.0024537978576623463	0.5923	3.34	1.0019909653078838e-05	134.995	1.1722870768269047e-17	497.29	1.0663946261316358e-10	244.23268516288022	639.84	172.33333333333334	0.10708861648233829	0.0	0.31920903639799414	0.4449845250421628	0.005546769724556635	0.32	99.0	6.4e-05	0.2210326155089823	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816747195994686	1.5261951021333522e-07	0.34	0.0005939958957488907	0.31683771402128086	14.6280148001668	0.0	1e-07	0.4479267058559887	0.12856729585914292	0.34	0.9962946501617065	5.2	0.0	0.0	0.0	0.0024841105463723283	1.35	3.5
69419.0	0.06380701240983234	0.5029515628684912	2.9195083461437835e-09	2.0	3.613599986184445e-17	0.0	0.32	0.0	0.4994454548375628	172.0	0.33278208948252136	0.006456033965038746	2002.0	0.0	0.9933136019619804	9.0	1581.388	29.37	0.0026669908734332495	0.528	3.9	1.0020846724694052e-05	157.42	1.1952437311973608e-17	614.33	1.0750403753343346e-10	245.03494480856475	789.02	172.375	0.10737873406799855	0.0	0.3191976322354377	0.4450475203578833	0.006031085686033919	0.32	99.0	6.4e-05	0.22332454343441321	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816747121100667	1.549444299891539e-07	0.34	0.0006476103460219488	0.31679148169920673	14.6280148620111	0.0	1e-07	0.4475735906296881	0.17816676228499115	0.34	0.9962412597339523	5.2	0.0	0.0	0.0	0.0026988378728561614	1.35	3.5
69419.0	0.06446314979289279	0.5056814816012515	2.95557376835987e-09	2.0	3.6910056076975114e-17	0.0	0.32	0.0	0.5002271319349447	172.0	0.33548064004190614	0.006667851640828352	2002.0	0.0	0.9931868562085691	9.999999999999773	1809.433	30.315	0.0027529388053622993	0.46935	3.885	1.0021799020823179e-05	176.42	1.2186498097104699e-17	711.1	1.0837561709775658e-10	245.85830658985768	912.955	172.41666666666666	0.10766952044375933	0.0	0.3191824227450283	0.4451100465119687	0.006227279770031165	0.32	99.0	6.4e-05	0.22562102427512476	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816746845185648	1.573045842449428e-07	0.34	0.0006704882265083794	0.31673633547726643	14.628015089849999	0.0	1e-07	0.4472202757396877	0.21314208779037871	0.34	0.9961700555338502	5.2	0.0	0.0	0.0	0.0027843964875028182	1.35	3.5
69419.0	0.065133245095094	0.5084585198601959	2.992226689609805e-09	2.0	3.770738564827323e-17	0.0	0.32	0.0	0.5010088065796452	172.0	0.33822687680607977	0.006693357152086086	2002.0	0.0	0.9930717240429718	11.000000000000227	1857.319	31.095	0.002757896959142258	0.41595	3.755	1.0022785268467588e-05	181.125	1.2425141664196873e-17	735.405	1.0925426014845336e-10	246.73197075603986	942.47	172.45833333333334	0.10796097728781075	0.0	0.31916860688515664	0.44517210261204276	0.006240003877908829	0.32	99.0	6.4e-05	0.22796635783282898	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816747058565721	1.5970050970745034e-07	0.34	0.000673676916938766	0.31667454682494167	14.6280149136498	0.0	1e-07	0.44686676039963674	0.23976916303600657	0.34	0.9961053771744812	5.2	0.0	0.0	0.0	0.0027878486514962665	1.35	3.5
69419.0	0.06580767269330313	0.5112443937333093	3.029480437208371e-09	2.0	3.8528812159256566e-17	0.0	0.32	0.0	0.5017904812449091	172.0	0.3409832614149499	0.006619672164013954	2002.0	0.0	0.992949366487506	12.0	1808.26	31.865	0.0027179859214094652	0.3667	3.655	1.0023789400410518e-05	179.34	1.266845850415423e-17	716.165	1.101400267211503e-10	247.6390323899494	917.475	172.5	0.10825310650218056	0.0	0.31915392397850073	0.44523368780702266	0.006151293669982903	0.32	99.0	6.4e-05	0.23032685442656098	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816747068076021	1.6213275323754167e-07	0.34	0.0006658966487828483	0.31660862876711693	14.628014905796599	0.0	1e-07	0.44651304355804367	0.26401506032166294	0.34	0.9960366413069177	5.2	0.0	0.0	0.0	0.002746007725006454	1.35	3.5
69419.0	0.06647618686497807	0.5139980171524032	3.067347246933146e-09	2.0	3.9375132200951095e-17	0.0	0.32	0.0	0.5025721560439342	172.0	0.34370949142064344	0.006491607551645814	2002.0	0.0	0.9927930586493554	12.999999999999773	1686.1070000000002	32.305	0.002653958063704541	0.35235	3.905	1.0024794670789905e-05	172.875	1.2916540168433935e-17	660.575	1.1103297469919776e-10	248.55964808898366	850.96	172.54166666666666	0.10854590911089652	0.0	0.31913516703792266	0.4452948010559871	0.0060069847691656105	0.32	99.0	6.4e-05	0.23266665402742323	0.2	0.32	0.0	0.0	0.52	-2.6	0.000781674718271403	1.6460186272836756e-07	0.34	0.0006520336227843901	0.31653985435506177	14.6280148111334	0.0	1e-07	0.44615912523125373	0.28099498064246414	0.34	0.9959488357488924	5.2	0.0	0.0	0.0	0.0026794421957715584	1.35	3.5
69419.0	0.06713512135834014	0.5167005543948375	3.105829806524015e-09	2.0	4.0246876398234775e-17	0.0	0.32	0.0	0.5033538307614771	172.0	0.3463873377903838	0.006366952130977342	2002.0	0.0	0.9926665367123375	14.000000000000227	1576.6729999999998	32.72	0.002593427541386512	0.32895	3.555	1.0025800837225503e-05	166.8	1.3169479896136254e-17	612.205	1.1193316205862388e-10	249.49973834121639	788.76	172.58333333333334	0.10883938601344775	0.0	0.3191199844054805	0.4453554412922958	0.005870530873615335	0.32	99.0	6.4e-05	0.2349729247541905	0.2	0.32	0.0	0.0	0.52	-2.6	0.000781674717389619	1.6710839323765255e-07	0.34	0.0006389449758572821	0.31647965520590804	14.6280148184148	0.0	1e-07	0.4458050055858633	0.2782279163170861	0.34	0.9958777642399185	5.2	0.0	0.0	0.0	0.002616480026503108	1.35	3.5
69419.0	0.06777006745047229	0.5192954014198023	3.1449146376432537e-09	2.0	4.114414226809363e-17	0.0	0.32	0.0	0.504135505477241	172.0	0.3489602652565904	0.005676251689390132	2002.0	0.0	0.9925598085896645	15.0	1253.661	33.04	0.0022803521786186245	0.30115	3.56	1.0026782764628594e-05	138.94	1.3427372846401219e-17	476.765	1.1284064758327217e-10	250.46107307358778	618.795	172.625	0.10913353821820466	0.0	0.31910717703075975	0.44541560747239184	0.00516208992106664	0.32	99.0	6.4e-05	0.237195236076653	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816747162710824	1.6965290907473724e-07	0.34	0.0005633571376865352	0.31642859058480044	14.6280148276512	0.0	1e-07	0.4454506846564945	0.275811208858258	0.34	0.995817812878265	5.2	0.0	0.0	0.0	0.002298888724997877	1.35	3.5
69419.0	0.0682152377785464	0.5211092513122971	3.184506404466786e-09	2.0	4.206469325080481e-17	0.0	0.32	0.0	0.5049171801942764	172.0	0.35076031563595306	0.004294273915052773	2002.0	0.0	0.992465538340161	15.999999999999773	867.951	32.76	0.0016636611491318502	0.3274	4.0	1.0027478520148586e-05	106.765	1.369031601732857e-17	329.045	1.1375549044573434e-10	251.4135287993302	431.265	172.66666666666666	0.10942836670335684	0.0	0.31909586460081935	0.44547529854665235	0.0037649659497913253	0.32	99.0	6.4e-05	0.2387533322249124	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816747166599374	1.7223598275893924e-07	0.34	0.00041199407457941735	0.3163837362474774	14.6280148244402	0.0	1e-07	0.44509616251400813	0.23685442486846486	0.34	0.9957648603584814	5.2	0.0	0.0	0.0	0.0016753660802374005	1.35	3.5
69419.0	0.06851819268516499	0.5223392244439066	3.22464770320407e-09	2.0	4.3010066297481996e-17	0.0	0.32000000000000006	0.0	0.505698854924966	172.0	0.35198230396117713	0.00246182144265287	2002.0	0.0	0.9924131350637415	17.000000000000227	492.70599999999996	32.49	0.0008431505189933884	0.3245	3.525	1.0027958115395816e-05	64.07	1.3958408309787083e-17	184.275	1.1467775030947945e-10	252.35657983684453	238.95	172.70833333333334	0.10972387244910493	0.0	0.319089576207649	0.44553451346612305	0.0019075592842038149	0.32	99.0	6.4e-05	0.23981367439807744	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816747337958513	1.748581954171157e-07	0.34	0.0002093047915890853	0.3163569175512991	14.628014682939101	0.0	1e-07	0.4447414392265765	0.15934678816889017	0.34	0.9957354253322478	5.2	0.0	0.0	0.0	0.0008481690235946401	1.35	3.5
69419.0	0.06869413341770697	0.5228622262295132	3.2652033806832003e-09	2.0	4.397771355479778e-17	0.0	0.32	0.0	0.5064805597770724	172.0	0.3525024345424072	0.0010418803454272383	2002.0	0.0	0.992380401825367	18.0	216.085	31.6	0.00020985727691491573	0.35695	2.955	1.002816468630393e-05	33.225	1.423176118800966e-17	85.26	1.156075232627169e-10	253.26995475897985	109.06	172.75	0.11002006785063807	0.0	0.31908564821904406	0.4455932534340721	0.0004744957004383749	0.32	99.0	6.4e-05	0.2404294669619744	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007816747186962855	1.775202401419085e-07	0.34	5.220404915706604e-05	0.31634139126200295	14.6280148076249	0.0	1e-07	0.44438650119504974	0.07096012531199294	0.34	0.995717039153292	5.2	0.0	0.0	0.0	0.0002108123660319876	1.35	3.5
69419.0	0.0685177203045072	0.522718347181108	3.3061064756450003e-09	2.0	4.496486455293128e-17	0.0	0.32	0.0	0.507262591633131	172.0	0.35235892837751276	6.967064111977415e-05	2002.0	0.0	0.9923613919421084	18.999999999999773	15.387	29.395	0.0	0.44895	2.535	1.00281057863137e-05	2.055	1.4510584964210613e-17	7.01	1.1654522822020495e-10	254.11652941884785	5.62	172.79166666666666	0.11031706683768452	0.0	0.319083367033053	0.44565153938135466	-0.00044927766855731757	0.32	99.0	6.4e-05	0.2398120210657752	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007814781424763637	1.8022375432039357e-07	0.34	-0.00044927766855731757	0.31633519718748726	14.6296379855016	0.0	1e-07	0.4440312135572065	0.017901991449551673	0.34	0.9957063614008747	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.0679799712560959	0.5227946449584148	3.3473797280845486e-09	2.0	4.596231794765781e-17	0.0	0.32	0.0	0.5080424912346452	172.0	0.3524354440280038	0.0	2002.0	0.0	0.9923755739278293	20.000000000000227	0.0	28.345	0.0	0.4803	2.44	1.002813863225349e-05	0.0	1.4794088713782736e-17	0.005	1.1748795116192457e-10	254.90072596509674	0.0	172.83333333333334	0.11061393405207547	0.0	0.31908506887133953	0.44570918862577863	-0.0004824377738806415	0.32	99.0	6.4e-05	0.23792989939633563	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007791162948641468	1.829607018748544e-07	0.34	-0.0004824377738806415	0.31634023958556357	14.6491302520026	0.0	1.0000000000000001e-07	0.44367669436144413	0.015416623304965646	0.34	0.9957143273447744	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06767289225729127	0.5227946449584148	3.3889540215533733e-09	2.0	4.6975978588147785e-17	0.0	0.32	0.0	0.5088220904646326	172.0	0.35243544398642956	0.0	2002.0	0.0	0.9923750524223749	21.0	0.0	26.405	0.0	0.5582	0.89	1.0028138632253488e-05	0.0	1.5083019077942774e-17	0.0	1.1843793220241888e-10	255.59953952702074	0.0	172.875	0.11091136458882547	0.0	0.319085006290685	0.44576633776909425	-0.0003196434143757362	0.32	99.0	6.4e-05	0.23685512290051944	0.2	0.32	0.0	0.0	0.52	-2.6	0.000778988941047745	1.8573793333909928e-07	0.34	-0.0003196434143757362	0.3163400151254592	14.6501807751737	0.0	1e-07	0.4433221119041469	0.008939221089018283	0.34	0.9957140344176334	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06723112943583419	0.5227946449584148	3.4308635187225885e-09	2.0	4.800134795379355e-17	0.0	0.32	0.0	0.5096003374690733	172.0	0.35243544394452	0.0	2002.0	0.0	0.9923737257515257	21.999999999999773	0.0	26.525	0.0	0.5441	1.745	1.0028138632253488e-05	0.0	1.5377076397675362e-17	0.0	1.1939392681011029e-10	256.29879018101235	0.0	172.91666666666666	0.11120895595110683	0.0	0.3190848470901831	0.44582291018456377	-0.00042063433191805925	0.32	99.0	6.4e-05	0.23530895302541965	0.2	0.32	0.0	0.0	0.52	-2.6	0.000778969759928011	1.8855218926126004e-07	0.34	-0.00042063433191805925	0.3163393833921516	14.6503389928373	0.0	1e-07	0.4429679453121402	0.01062483097794437	0.34	0.9957132892330377	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06679465948191286	0.5227946449584148	3.4731119200692256e-09	2.0	4.904198509243221e-17	0.0	0.32	0.0	0.510379296333818	172.0	0.3524354439022716	0.0	2002.0	0.0	0.9923728473398383	23.000000000000227	0.0	25.855	0.0	0.5819	2.84	1.0028138632253488e-05	0.0	1.5677143510695186e-17	0.0	1.203585229671517e-10	256.97381634842327	0.0	172.95833333333334	0.11150749753824372	0.0	0.3190847416807806	0.445879055466026	-0.0004102313670601694	0.32	99.0	6.4e-05	0.233781308186695	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007789503124018543	1.914115103499624e-07	0.34	-0.0004102313670601694	0.31633896513707305	14.650499406752601	0.0	1e-07	0.4426132555842198	0.00951186082843893	0.34	0.9957127958335462	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06641885796218308	0.5227946449584148	3.5157016470373222e-09	2.0	5.0096530326048815e-17	0.0	0.32	0.0	0.5111582343042349	173.0	0.35243544385968184	0.0	2002.0	0.0	0.9923723042068118	0.0	0.0	24.145	0.0	0.66235	2.31	1.0028138632253488e-05	0.0	1.5983057825372254e-17	0.0	1.2133088601006298e-10	257.59036782803486	0.0	173.0	0.11180671037296318	0.0	0.3190846765048174	0.4459347191227226	-0.00036756558461550437	0.32	99.0	6.4e-05	0.2324660028676408	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007789299476788597	1.9431390120053885e-07	0.34	-0.00036756558461550437	0.31633870541168907	14.650667384883402	0.0	1e-07	0.44225837619041314	0.006423128398448328	0.34	0.9957124907584579	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06606400655896423	0.5227946449584148	3.558635448070933e-09	2.0	5.116547114003576e-17	0.0	0.32	0.0	0.5119371518991193	173.0	0.3524354438167481	0.0	2002.0	0.0	0.9923719028958673	0.9999999999997726	0.0	23.715	0.0	0.68265	1.945	1.0028138632253488e-05	0.0	1.6294933329947907e-17	0.0	1.2231107892067423e-10	258.1591466755152	0.0	173.04166666666666	0.11210659555307219	0.0	0.31908462834750406	0.44598990019122026	-0.0003554728383147801	0.32	99.0	6.4e-05	0.23122402295637481	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007789100346588322	1.9726000774798645e-07	0.34	-0.0003554728383147801	0.3163385123493519	14.6508316358336	0.0	1e-07	0.44190330699569996	0.005672342597573332	0.34	0.9957122653441391	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06571043424438003	0.5227956157299497	3.601915601255247e-09	2.0	5.224907978682337e-17	0.0	0.32	0.0	0.5127160477444638	173.0	0.3524364226080097	0.0	2002.0	0.0	0.9923711668492805	2.0000000000002274	0.0	23.325	0.0	0.6808	1.905	1.0028139088495e-05	0.0	1.661288545969943e-17	0.0	1.2329916278960192e-10	258.7313940488813	0.0	173.08333333333334	0.1124071534451484	0.0	0.31908454002191367	0.44604459757470927	-0.0003448873908730726	0.32	99.0	6.4e-05	0.22998651985533008	0.2	0.32	0.0	0.0	0.52	-2.6	0.000778891872909332	2.0025047827422678e-07	0.34	-0.0003448873908730726	0.3163381599158128	14.6509814404356	0.0	1e-07	0.4415480487296641	0.005552572821721408	0.34	0.9957118519105554	5.2	0.0	0.0	0.0	0.0	1.35	3.5
69419.0	0.06528132210603416	0.5227726913144745	3.645542996803534e-09	2.0	5.334668481859768e-17	0.0	0.32	0.0	0.5134950211698692	173.0	0.3524133075807059	1.6288168696394329e-06	2002.0	0.0	0.9923715828093629	3.0	0.138	23.07	0.0	0.68065	2.26	1.0028128313216947e-05	0.0	1.6937074176383834e-17	0.03	1.2429532845397961e-10	259.2781769233651	0.0	173.125	0.11270842340061941	0.0	0.3190845899371236	0.4460988171581303	-0.00033637370515623435	0.32	99.0	6.4e-05	0.22848462737111955	0.2	0.32	0.0	0.0	0.52	-2.6	0.0007788765444159472	2.032863658495567e-07	0.34	-0.00033637370515623435	0.31633835968649665	14.651107874487	0.0	1e-07	0.4411925561548845	0.005542267195474506	0.34	0.9957120855531884	5.2	0.0	0.0	0.0	0.0	1.35	3.5
